article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc,text_to_embed,image_url
0510208003,0510208,DANNY push,298,Bikini top,Swimwear,1010016,Solid,53,Dark Pink,4,Dark,6,Lilac Purple,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Bikini top with a decorative knot detail and underwired, moulded, padded cups that lift and shape. Ties at the back of the neck and back.(Adjustable fastener at the back in sizes 36D-38B).","DANNY push Bikini top Swimwear Solid Dark Pink Dark Lilac Purple Swimwear Lingeries/Tights Ladieswear Womens Swimwear, beachwear Swimwear Bikini top with a decorative knot detail and underwired, moulded, padded cups that lift and shape. Ties at the back of the neck and back.(Adjustable fastener at the back in sizes 36D-38B).",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/051/0510208003.jpg
0567728002,0567728,Love Affair Top,298,Bikini top,Swimwear,1010016,Solid,42,Red,5,Bright,18,Red,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Triangle bikini top with removable inserts, adjustable multiway spaghetti straps and a wide elastic trim at the hem. No fasteners.","Love Affair Top Bikini top Swimwear Solid Red Bright Red Swimwear Lingeries/Tights Ladieswear Womens Swimwear, beachwear Swimwear Triangle bikini top with removable inserts, adjustable multiway spaghetti straps and a wide elastic trim at the hem. No fasteners.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/056/0567728002.jpg
0758262003,0758262,My Humps Cheeky Tanga,59,Swimwear bottom,Swimwear,1010016,Solid,09,Black,4,Dark,5,Black,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Cheeky, bikini bottoms with a low, V-shaped waistband made of two wide elastic straps. Wide sides and a high cut at the back.","My Humps Cheeky Tanga Swimwear bottom Swimwear Solid Black Dark Black Swimwear Lingeries/Tights Ladieswear Womens Swimwear, beachwear Swimwear Cheeky, bikini bottoms with a low, V-shaped waistband made of two wide elastic straps. Wide sides and a high cut at the back.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/075/0758262003.jpg
0717370003,0717370,Tulum Triangle Top,298,Bikini top,Swimwear,1010016,Solid,10,White,3,Light,9,White,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Triangle bikini top with lace trims, lined cups with removable inserts, narrow ties that fasten at the back of the neck and ties at the back.","Tulum Triangle Top Bikini top Swimwear Solid White Light White Swimwear Lingeries/Tights Ladieswear Womens Swimwear, beachwear Swimwear Triangle bikini top with lace trims, lined cups with removable inserts, narrow ties that fasten at the back of the neck and ties at the back.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/071/0717370003.jpg
0854619003,0854619,Baby Love Cheeky Brief,59,Swimwear bottom,Swimwear,1010001,All over pattern,11,Off White,3,Light,9,White,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Fully lined bikini bottoms. Mid waist with wide elastication, overlocked edges around the legs and cutaway coverage at the back.","Baby Love Cheeky Brief Swimwear bottom Swimwear All over pattern Off White Light White Swimwear Lingeries/Tights Ladieswear Womens Swimwear, beachwear Swimwear Fully lined bikini bottoms. Mid waist with wide elastication, overlocked edges around the legs and cutaway coverage at the back.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/085/0854619003.jpg
0522725016,0522725,Ginger Hip Ch. Pet. Low 3p,286,Underwear bottom,Underwear,1010016,Solid,09,Black,4,Dark,5,Black,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Hipster briefs in cotton jersey and lace with a low waist, lined gusset, wide sides and cutaway coverage at the back.","Ginger Hip Ch. Pet. Low 3p Underwear bottom Underwear Solid Black Dark Black Casual Lingerie Lingeries/Tights Ladieswear Womens Lingerie Under-, Nightwear Hipster briefs in cotton jersey and lace with a low waist, lined gusset, wide sides and cutaway coverage at the back.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/052/0522725016.jpg
0891763004,0891763,Venice push melbourne,306,Bra,Underwear,1010016,Solid,10,White,3,Light,9,White,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Push-up bra in lace with underwired, padded cups for a larger bust and fuller cleavage. Adjustable shoulder straps and a hook-and-eye fastening at the back.","Venice push melbourne Bra Underwear Solid White Light White Expressive Lingerie Lingeries/Tights Ladieswear Womens Lingerie Under-, Nightwear Push-up bra in lace with underwired, padded cups for a larger bust and fuller cleavage. Adjustable shoulder straps and a hook-and-eye fastening at the back.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/089/0891763004.jpg
0541519028,0541519,Rae Lace Thong (Magnolia 3p,286,Underwear bottom,Underwear,1010016,Solid,52,Pink,2,Medium Dusty,4,Pink,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Thong briefs in lace with a low waist, lined gusset, narrow sides and string back.","Rae Lace Thong (Magnolia 3p Underwear bottom Underwear Solid Pink Medium Dusty Pink Casual Lingerie Lingeries/Tights Ladieswear Womens Lingerie Under-, Nightwear Thong briefs in lace with a low waist, lined gusset, narrow sides and string back.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/054/0541519028.jpg
0624701002,0624701,Stefania superpush body,283,Underwear body,Underwear,1010016,Solid,09,Black,4,Dark,5,Black,3710,Functional Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Strapless, microfibre body with a super push-up bra section. The body has a light sculpting effect on the waist and seat. The bra has underwired, thickly padded cups that maximise the bust and create a fuller cleavage. Hook-and-eye fastening at the back, lace-trimmed hems and a lined gusset with press-studs. Shoulder straps included.","Stefania superpush body Underwear body Underwear Solid Black Dark Black Functional Lingerie Lingeries/Tights Ladieswear Womens Lingerie Under-, Nightwear Strapless, microfibre body with a super push-up bra section. The body has a light sculpting effect on the waist and seat. The bra has underwired, thickly padded cups that maximise the bust and create a fuller cleavage. Hook-and-eye fastening at the back, lace-trimmed hems and a lined gusset with press-studs. Shoulder straps included.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/062/0624701002.jpg
0570319025,0570319,Lola Ch Hipster (Peoni) 3pk,286,Underwear bottom,Underwear,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Hipster briefs in microfibre with lace trims, a low waist, lined gusset and cutaway coverage at the back.","Lola Ch Hipster (Peoni) 3pk Underwear bottom Underwear Solid Light Beige Dusty Light Beige Casual Lingerie Lingeries/Tights Ladieswear Womens Lingerie Under-, Nightwear Hipster briefs in microfibre with lace trims, a low waist, lined gusset and cutaway coverage at the back.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/057/0570319025.jpg
0757417001,0757417,Marta bandeau 2p,306,Bra,Underwear,1010016,Solid,06,Light Grey,1,Dusty Light,12,Grey,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Bandeau bras in soft jersey made from a cotton blend containing some viscose with narrow shoulder straps, and elastication at the top and hem. Lined.","Marta bandeau 2p Bra Underwear Solid Light Grey Dusty Light Grey Casual Lingerie Lingeries/Tights Ladieswear Womens Lingerie Under-, Nightwear Bandeau bras in soft jersey made from a cotton blend containing some viscose with narrow shoulder straps, and elastication at the top and hem. Lined.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/075/0757417001.jpg
0547329002,0547329,Signe Top Balboa,306,Bra,Underwear,1010016,Solid,09,Black,4,Dark,5,Black,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Soft, non-wired microfibre bra top with a small stand-up collar and padded, moulded cups for a larger bust and fuller cleavage. Racer back and decorative straps at the sides. No fasteners.","Signe Top Balboa Bra Underwear Solid Black Dark Black Expressive Lingerie Lingeries/Tights Ladieswear Womens Lingerie Under-, Nightwear Soft, non-wired microfibre bra top with a small stand-up collar and padded, moulded cups for a larger bust and fuller cleavage. Racer back and decorative straps at the sides. No fasteners.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/054/0547329002.jpg
0674651001,0674651,Cassie Ch. Hipster (Poppy) 3pk,286,Underwear bottom,Underwear,1010016,Solid,53,Dark Pink,4,Dark,18,Red,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Lace hipster briefs with a low waist, lined gusset, wide sides and cutaway coverage at the back.","Cassie Ch. Hipster (Poppy) 3pk Underwear bottom Underwear Solid Dark Pink Dark Red Casual Lingerie Lingeries/Tights Ladieswear Womens Lingerie Under-, Nightwear Lace hipster briefs with a low waist, lined gusset, wide sides and cutaway coverage at the back.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/067/0674651001.jpg
0658847001,0658847,Macchiato soft bra,306,Bra,Underwear,1010016,Solid,09,Black,4,Dark,5,Black,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Soft, non-wired bra in microfibre with a lace trim. Lined cups, narrow adjustable shoulder straps and a hook-and-eye fastening at the back.","Macchiato soft bra Bra Underwear Solid Black Dark Black Expressive Lingerie Lingeries/Tights Ladieswear Womens Lingerie Under-, Nightwear Soft, non-wired bra in microfibre with a lace trim. Lined cups, narrow adjustable shoulder straps and a hook-and-eye fastening at the back.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/065/0658847001.jpg
0701853006,0701853,Satin chiffon kimono (W),305,Robe,Underwear,1010016,Solid,72,Blue,1,Dusty Light,2,Blue,3709,Nightwear,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear","Satin dressing gown with concealed ties at the waist and a detachable tie belt. Short, wide sleeves with contrasting colour trims.","Satin chiffon kimono (W) Robe Underwear Solid Blue Dusty Light Blue Nightwear Lingeries/Tights Ladieswear Womens Nightwear, Socks & Tigh Under-, Nightwear Satin dressing gown with concealed ties at the waist and a detachable tie belt. Short, wide sleeves with contrasting colour trims.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/070/0701853006.jpg
0506098006,0506098,Liza Push Melbourne 2pk,306,Bra,Underwear,1010016,Solid,10,White,3,Light,9,White,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Push-up bras in microfibre with mesh details. Underwired, padded cups for a larger bust and fuller cleavage, adjustable shoulder straps and a hook-and-eye fastening at the back.","Liza Push Melbourne 2pk Bra Underwear Solid White Light White Casual Lingerie Lingeries/Tights Ladieswear Womens Lingerie Under-, Nightwear Push-up bras in microfibre with mesh details. Underwired, padded cups for a larger bust and fuller cleavage, adjustable shoulder straps and a hook-and-eye fastening at the back.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/050/0506098006.jpg
0456641003,0456641,Clarence Hipster Poppy Mid,286,Underwear bottom,Underwear,1010016,Solid,09,Black,4,Dark,5,Black,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Hipster briefs in lace and microfibre with a mid waist, lined gusset, wide sides and cutaway coverage at the back.","Clarence Hipster Poppy Mid Underwear bottom Underwear Solid Black Dark Black Expressive Lingerie Lingeries/Tights Ladieswear Womens Lingerie Under-, Nightwear Hipster briefs in lace and microfibre with a mid waist, lined gusset, wide sides and cutaway coverage at the back.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/045/0456641003.jpg
0719655009,0719655,Greta Ch hipster ctn 3p,286,Underwear bottom,Underwear,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Briefs in cotton jersey and lace with a low waist, lined gusset and cutaway coverage at the back.","Greta Ch hipster ctn 3p Underwear bottom Underwear Solid Light Pink Dusty Light Pink Casual Lingerie Lingeries/Tights Ladieswear Womens Lingerie Under-, Nightwear Briefs in cotton jersey and lace with a low waist, lined gusset and cutaway coverage at the back.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/071/0719655009.jpg
0803070017,0803070,Spice Girl 3p Micro Brazilian,286,Underwear bottom,Underwear,1010001,All over pattern,51,Light Pink,1,Dusty Light,4,Pink,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Brazilian briefs in microfibre with lace trims. Low waist, lined gusset and half-string back.","Spice Girl 3p Micro Brazilian Underwear bottom Underwear All over pattern Light Pink Dusty Light Pink Casual Lingerie Lingeries/Tights Ladieswear Womens Lingerie Under-, Nightwear Brazilian briefs in microfibre with lace trims. Low waist, lined gusset and half-string back.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/080/0803070017.jpg
0628816004,0628816,Pepper push,306,Bra,Underwear,1010016,Solid,09,Black,4,Dark,5,Black,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Push-up bra in microfibre and lace with underwired, moulded, padded cups for a larger bust and fuller cleavage. Adjustable shoulder straps and a hook-and-eye fastening at the back.","Pepper push Bra Underwear Solid Black Dark Black Expressive Lingerie Lingeries/Tights Ladieswear Womens Lingerie Under-, Nightwear Push-up bra in microfibre and lace with underwired, moulded, padded cups for a larger bust and fuller cleavage. Adjustable shoulder straps and a hook-and-eye fastening at the back.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/062/0628816004.jpg
0860797001,0860797,Calypso Push,306,Bra,Underwear,1010016,Solid,09,Black,4,Dark,5,Black,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Push-up bra in lace and mesh with underwired, padded cups for a larger bust and fuller cleavage. Adjustable shoulder straps and a hook-and-eye fastening at the back.","Calypso Push Bra Underwear Solid Black Dark Black Expressive Lingerie Lingeries/Tights Ladieswear Womens Lingerie Under-, Nightwear Push-up bra in lace and mesh with underwired, padded cups for a larger bust and fuller cleavage. Adjustable shoulder straps and a hook-and-eye fastening at the back.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/086/0860797001.jpg
0547367027,0547367,Fissa Push Melbourne,306,Bra,Underwear,1010016,Solid,31,Light Orange,1,Dusty Light,3,Orange,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Lace push-up bra with underwired, moulded, padded cups for a larger bust and fuller cleavage. Adjustable shoulder straps and a hook-and-eye fastening at the back.","Fissa Push Melbourne Bra Underwear Solid Light Orange Dusty Light Orange Expressive Lingerie Lingeries/Tights Ladieswear Womens Lingerie Under-, Nightwear Lace push-up bra with underwired, moulded, padded cups for a larger bust and fuller cleavage. Adjustable shoulder straps and a hook-and-eye fastening at the back.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/054/0547367027.jpg
0703207004,0703207,Tutti Frutti Thong 3.p,286,Underwear bottom,Underwear,1010001,All over pattern,09,Black,4,Dark,5,Black,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Thong briefs in microfibre with a wide lace trim at the top. Low waist, lined gusset, narrow sides and a string back.","Tutti Frutti Thong 3.p Underwear bottom Underwear All over pattern Black Dark Black Casual Lingerie Lingeries/Tights Ladieswear Womens Lingerie Under-, Nightwear Thong briefs in microfibre with a wide lace trim at the top. Low waist, lined gusset, narrow sides and a string back.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/070/0703207004.jpg
0156224002,0156224,Box 4p Socks,-1,Unknown,Unknown,1010016,Solid,09,Black,4,Dark,5,Black,3608,Tights basic,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Semi-matte socks with a short shaft. 20 denier.,"Box 4p Socks Unknown Unknown Solid Black Dark Black Tights basic Lingeries/Tights Ladieswear Womens Nightwear, Socks & Tigh Socks and Tights Semi-matte socks with a short shaft. 20 denier.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/015/0156224002.jpg
0480093001,0480093,Box 3p Tights 40 den,-1,Unknown,Unknown,1010016,Solid,09,Black,4,Dark,5,Black,3608,Tights basic,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Tights with an elasticated waist. 40 denier.,"Box 3p Tights 40 den Unknown Unknown Solid Black Dark Black Tights basic Lingeries/Tights Ladieswear Womens Nightwear, Socks & Tigh Socks and Tights Tights with an elasticated waist. 40 denier.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/048/0480093001.jpg
0855080008,0855080,Frida push up seamless,-1,Unknown,Unknown,1010016,Solid,13,Beige,2,Medium Dusty,11,Beige,1339,Clean Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Non-wired push-up bra designed with the minimum number of seams for a seamless, comfortable feel against the skin. Padded cups for a larger bust and fuller cleavage, adjustable shoulder straps and a hook-and-eye fastening at the back.","Frida push up seamless Unknown Unknown Solid Beige Medium Dusty Beige Clean Lingerie Lingeries/Tights Ladieswear Womens Lingerie Under-, Nightwear Non-wired push-up bra designed with the minimum number of seams for a seamless, comfortable feel against the skin. Padded cups for a larger bust and fuller cleavage, adjustable shoulder straps and a hook-and-eye fastening at the back.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/085/0855080008.jpg
0683125001,0683125,Ring Pack Diddy,79,Ring,Accessories,1010011,Metallic,05,Gold,5,Bright,15,Metal,9986,Small Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,Metal rings in various sizes and designs.,Ring Pack Diddy Ring Accessories Metallic Gold Bright Metal Small Accessories Menswear Menswear Men Accessories Accessories Metal rings in various sizes and designs.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/068/0683125001.jpg
0425978003,0425978,Cap Ben Baker Boy,76,Hat/brim,Accessories,1010013,Other pattern,09,Black,4,Dark,5,Black,9985,Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,Flat cap containing some wool. Lined.,Cap Ben Baker Boy Hat/brim Accessories Other pattern Black Dark Black Accessories Menswear Menswear Men Accessories Accessories Flat cap containing some wool. Lined.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/042/0425978003.jpg
0538594001,0538594,Jupiter Studded belt,67,Belt,Accessories,1010011,Metallic,09,Black,4,Dark,5,Black,7389,Belts,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,Leather belt with a metal buckle and studs. Width 3.5 cm.,Jupiter Studded belt Belt Accessories Metallic Black Dark Black Belts Menswear Menswear Men Accessories Accessories Leather belt with a metal buckle and studs. Width 3.5 cm.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/053/0538594001.jpg
0724130002,0724130,Sunglasses Dominic,81,Sunglasses,Accessories,1010016,Solid,09,Black,4,Dark,5,Black,9986,Small Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Sunglasses with thin metal frames and UV-protective, tinted lenses.","Sunglasses Dominic Sunglasses Accessories Solid Black Dark Black Small Accessories Menswear Menswear Men Accessories Accessories Sunglasses with thin metal frames and UV-protective, tinted lenses.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/072/0724130002.jpg
0560624001,0560624,Beanie Porter,75,Hat/beanie,Accessories,1010016,Solid,09,Black,4,Dark,5,Black,9985,Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,Rib-knit hat in soft cashmere.,Beanie Porter Hat/beanie Accessories Solid Black Dark Black Accessories Menswear Menswear Men Accessories Accessories Rib-knit hat in soft cashmere.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/056/0560624001.jpg
0698481001,0698481,MC Bowtie Untied,82,Tie,Accessories,1010016,Solid,09,Black,4,Dark,5,Black,9986,Small Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Self-tie bow tie in silk. Adjustable length. Total length 80 cm, width at the widest point 6 cm.","MC Bowtie Untied Tie Accessories Solid Black Dark Black Small Accessories Menswear Menswear Men Accessories Accessories Self-tie bow tie in silk. Adjustable length. Total length 80 cm, width at the widest point 6 cm.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/069/0698481001.jpg
0886800001,0886800,Sunglasses New Sporty,81,Sunglasses,Accessories,1010016,Solid,09,Black,4,Dark,5,Black,9986,Small Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Sporty sunglasses with plastic frames and tinted, UV-protective lenses.","Sunglasses New Sporty Sunglasses Accessories Solid Black Dark Black Small Accessories Menswear Menswear Men Accessories Accessories Sporty sunglasses with plastic frames and tinted, UV-protective lenses.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/088/0886800001.jpg
0682088001,0682088,Sunglasses Kane,81,Sunglasses,Accessories,1010016,Solid,09,Black,4,Dark,5,Black,9986,Small Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Sunglasses with plastic frames and UV-protective, tinted lenses.","Sunglasses Kane Sunglasses Accessories Solid Black Dark Black Small Accessories Menswear Menswear Men Accessories Accessories Sunglasses with plastic frames and UV-protective, tinted lenses.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/068/0682088001.jpg
0760876008,0760876,Scarf Cub Pattern,80,Scarf,Accessories,1010004,Check,43,Dark Red,4,Dark,18,Red,9985,Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,Scarf in a soft weave with fringes along the short sides.,Scarf Cub Pattern Scarf Accessories Check Dark Red Dark Red Accessories Menswear Menswear Men Accessories Accessories Scarf in a soft weave with fringes along the short sides.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/076/0760876008.jpg
0650534001,0650534,Weekend Bag Paul PU,477,Weekend/Gym bag,Bags,1010016,Solid,09,Black,4,Dark,5,Black,7388,Bags & Items,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Weekend bag in imitation leather with a detachable, adjustable shoulder strap, two handles and a zip at the top, and studs on the bottom. Two inner compartments. Lined. Size approx. 22x31x48 cm.","Weekend Bag Paul PU Weekend/Gym bag Bags Solid Black Dark Black Bags & Items Menswear Menswear Men Accessories Accessories Weekend bag in imitation leather with a detachable, adjustable shoulder strap, two handles and a zip at the top, and studs on the bottom. Two inner compartments. Lined. Size approx. 22x31x48 cm.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/065/0650534001.jpg
0650534002,0650534,Weekend Bag Paul PU,477,Weekend/Gym bag,Bags,1010016,Solid,17,Yellowish Brown,4,Dark,13,Brown,7388,Bags & Items,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Weekend bag in imitation leather with a detachable, adjustable shoulder strap, two handles and a zip at the top, and studs on the bottom. Two inner compartments. Lined. Size approx. 22x31x48 cm.","Weekend Bag Paul PU Weekend/Gym bag Bags Solid Yellowish Brown Dark Brown Bags & Items Menswear Menswear Men Accessories Accessories Weekend bag in imitation leather with a detachable, adjustable shoulder strap, two handles and a zip at the top, and studs on the bottom. Two inner compartments. Lined. Size approx. 22x31x48 cm.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/065/0650534002.jpg
0845906001,0845906,Bag Morgan crossbody,470,Cross-body bag,Bags,1010016,Solid,09,Black,4,Dark,5,Black,7388,Bags & Items,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Shoulder bag in woven fabric with a zip at the top and a detachable, adjustable shoulder strap. One outer compartment with a concealed zip and two mesh inner compartments. Lined. Depth 7.5 cm. Height 15.5 cm. Width 23 cm.","Bag Morgan crossbody Cross-body bag Bags Solid Black Dark Black Bags & Items Menswear Menswear Men Accessories Accessories Shoulder bag in woven fabric with a zip at the top and a detachable, adjustable shoulder strap. One outer compartment with a concealed zip and two mesh inner compartments. Lined. Depth 7.5 cm. Height 15.5 cm. Width 23 cm.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/084/0845906001.jpg
0780724001,0780724,Dungarees,268,Dungarees,Garment Full body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,5673,Denim shorts,F,Menswear,3,Menswear,56,Denim Men,1025,Shorts,"Dungarees in soft, washed denim with adjustable straps, a chest pocket, side and back pockets, a low crotch and straight legs. The cotton content of the dungarees is partly recycled.","Dungarees Dungarees Garment Full body Denim Blue Medium Dusty Blue Denim shorts Menswear Menswear Denim Men Shorts Dungarees in soft, washed denim with adjustable straps, a chest pocket, side and back pockets, a low crotch and straight legs. The cotton content of the dungarees is partly recycled.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/078/0780724001.jpg
0663474001,0663474,Gustav skinny blz black window,277,Costumes,Garment Full body,1010004,Check,09,Black,4,Dark,5,Black,5679,Denim wardrobe H&M man inactive from S.6,F,Menswear,3,Menswear,30,Men Other 2,1001,Unknown,"Single-breasted jacket in a checked weave with narrow notch lapels, a chest pocket, flap front pockets and three inner pockets, one with a button. One button at the front, decorative buttons at the cuffs and a single back vent. Skinny fit – a slightly shorter style that shapes in at the chest and tapers sharply at the waist. This combined with narrow shoulders and sleeves creates a completely fitted silhouette.","Gustav skinny blz black window Costumes Garment Full body Check Black Dark Black Denim wardrobe H&M man inactive from S.6 Menswear Menswear Men Other 2 Unknown Single-breasted jacket in a checked weave with narrow notch lapels, a chest pocket, flap front pockets and three inner pockets, one with a button. One button at the front, decorative buttons at the cuffs and a single back vent. Skinny fit – a slightly shorter style that shapes in at the chest and tapers sharply at the waist. This combined with narrow shoulders and sleeves creates a completely fitted silhouette.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/066/0663474001.jpg
0803135001,0803135,HALO Nasa Costume,267,Jumpsuit/Playsuit,Garment Full body,1010014,Placement print,10,White,3,Light,9,White,5741,Projects,F,Menswear,3,Menswear,24,Men Project,1001,Unknown,"Astronaut costume in woven fabric with a print motif and a matching helmet. Costume with a zip down the front, stand-up collar with a padded edge, a plastic fastener at the front of the waist and elastication at the back. Ribbed cuffs and elasticated hems. Helmet with a hook and loop fastener at the front.","HALO Nasa Costume Jumpsuit/Playsuit Garment Full body Placement print White Light White Projects Menswear Menswear Men Project Unknown Astronaut costume in woven fabric with a print motif and a matching helmet. Costume with a zip down the front, stand-up collar with a padded edge, a plastic fastener at the front of the waist and elastication at the back. Ribbed cuffs and elasticated hems. Helmet with a hook and loop fastener at the front.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/080/0803135001.jpg
